ICD1_Iris,中文診斷
T300,熱水燙傷
T300,全身重度燒傷
T300,全身廣面積燒燙傷感染
T300,全身燒灼傷
T303,全身100%四度炭化燒灼傷
T303,全身四度燒灼傷
T303,燒傷第四度
T303,燒傷第三度
T303,全身二至四度燒灼傷
T303,全身三度灼傷
T303,全身三度燒灼傷
T304,器官腐蝕
T304,腐蝕性灼傷
T304,全身腐蝕性酸液灼傷
T304,出血性腐蝕傷
T304,腐蝕性物質傷害
T304,腐蝕
T304,腐蝕性化學藥物灼傷
T304,腐蝕性傷害
T304,腐蝕性受傷
T304,化學性腐蝕性多器官灼傷
T304,腐蝕性損傷
T315,全身二分之一以上燒灼傷
T315,燒傷體表面積50-59%
T319,全身燒傷碳化
T319,燒傷體表面積90%以上
T357,凍傷
T357,廣泛性凍傷
T369,抗生素過敏
T369,服用抗生素過敏
T369,注射抗生素不良反應
T369,抗生素
T378,結核藥物副作用
T378,抗結核藥物不良反應
T378,抗結核菌藥物過敏
T383,施打胰島素
T383,降血糖藥物過量
T383,施打犬用胰島素過量
T383,抗糖尿病劑不良影響
T383,注射胰島素過量
T387,類固醇成癮(T)
T387,長期使用類固醇
T387,類固醇中毒
T387,長期類固醇服用
T387,類固醇濫用(T)
T390,水楊酸中毒
T390,柳酸鹽藥物過量
T390,乙醯楊酸中毒
T391,乙醯胺酚藥物過量
T391,Acetaminophen中毒
T391,乙醯胺酚過量
T391,普拿疼藥物過量
T400,鴉片濫用(T)
T400,使用鴉片過量
T400,注射鴉片類藥物
T400,施用鴉片類毒品
T400,鴉片中毒
T400,酒後施打鴉品類藥物
T400,鴉片類藥物濫用(T)
T400,鴉片類毒品中毒
T401,海洛因過量
T401,服用海洛因
T401,海洛因濫用(T)
T401,海洛英中毒
T401,海洛因勒戒
T401,海洛英濫用(T)
T401,海洛因前科
T401,Heroin使用過量
T401,急性海洛因中毒
T401,海洛因毒品過量
T401,注射海洛英毒品
T401,自行注射毒品過量(海洛英)
T401,海洛因成癮(T)
T401,注射海洛因
T401,施用海洛英過量
T401,海洛因中毒
T402,嗎啡濫用(T)
T402,嗎啡中毒
T402,Morphine中毒
T402,注射嗎啡
T402,生前使用嗎啡藥物
T402,急性嗎啡中毒
T402,可待因中毒
T402,施用嗎啡
T402,嗎啡成癮(T)
T402,嗎啡急性中毒
T402,嗎啡過量
T402,施打嗎啡過量
T402,濫用嗎啡(T)
T402,濫用嗎啡類毒品過量(T)
T402,施用嗎啡類藥物
T403,美沙冬過量
T403,美沙酮中毒
T403,美沙酮相關性猝死
T403,Methadone
T404,飲用過量Meperidine
T404,Tramadol過量
T404,Meperidine中毒
T406,麻藥注射過量
T406,麻醉藥品中毒
T406,施打麻醉藥品前科
T406,麻醉藥品濫用(T)
T406,麻醉藥過量
T406,自行施打麻醉藥品
T406,施用吸入性麻醉劑
T406,施用吸入性痲醉劑
T406,注射麻醉性藥品過量
T409,靜脈毒癮(T)
T409,毒藥物濫用(T)
T409,酒後施打毒品
T409,成癮性藥物中毒
T409,藥物成癮性中毒
T409,強力膠作用
T409,藥物成癮(T)
T409,毒品前科
T409,毒品中毒
T409,靜脈藥物成癮(T)
T409,長期服用強力膠
T409,靜脈藥癮(T)
T409,使用毒品合併症
T409,服用毒品
T409,使用毒品中毒死亡
T409,濫用藥物過量
T409,濫用藥物(T)
T409,毒物濫用(T)
T409,施打毒品
T409,吸食濫用藥物(T)
T409,吸強力膠習慣
T409,自行施打過量毒品
T409,吸膠
T409,自行注射藥毒物過量
T409,施打毒品中毒
T409,施打毒品合併症
T409,濫用毒品(T)
T409,吸食強力膠過量
T409,施用毒品
T409,依賴性藥物成癮(T)
T409,長期使用毒品
T409,遭神仙水服用
T409,毒品成癮症(T)
T409,注射毒品
T409,毒癮戒斷症候群(T)
T409,毒品過量
T409,服食強透100強力透劑
T409,注射毒品過量
T409,施用毒品過量
T409,毒品濫用(T)
T409,毒品使用
T409,藥癮(T)
T409,藥物濫用(T)
T409,吸食強力膠中毒
T409,吸食強力膠
T409,藥毒物中毒
T409,藥物濫用病史(T)
T409,藥物濫用過量致死
T409,吸毒
T409,藥物癮(T)
T409,毒癮(T)
T409,吸食毒品
T409,使用毒品不當
T409,吸食毒品過量
T410,吸入過量笑氣
T410,吸食笑氣
T410,笑氣濫用
T410,自小客車內頭套塑膠袋引笑氣
T412,服用Ketamine
T412,酒後濫用K他命
T412,氯胺酮中毒
T412,使用K他命
T412,施打麻醉劑
T412,吸食Ketamine
T412,Ketamine中毒
T412,ketanine中毒
T412,Ketamine濫用(T)
T412,Ketamine過量
T412,K他命中毒
T413,局部麻醉劑副作用
T413,局部麻醉副作用
T413,局部麻醉劑過敏
T414,麻醉藥品過敏
T414,ZOLETIL中毒
T414,碎石前注射麻酸劑後死亡
T414,PROPFOL中毒
T423,鎮靜劑Phenobarbital中毒
T423,苯巴比妥鹽過量
T423,西可巴比妥類過量
T423,苯基巴比妥酸中毒
T423,服用巴比妥類鎮靜安眠藥
T423,巴比妥類
T423,誤用巴比妥
T424,ALPRAZOLAM中毒
T424,Clonazepam中毒
T424,使用Diazepam
T424,Benzodiazepines藥物
T424,服Estazolam
T424,BZD依賴(T)
T424,重氮基鹽中毒
T424,抗焦慮劑
T424,Ativan中毒
T424,抗焦慮藥物濫用
T424,Estazolam中毒
T424,Flunitrazepam中毒
T424,Flurazepam中毒
T424,抗焦慮藥物濫用(T)
T424,Clozapine中毒
T424,使用Midazolam
T424,7-AMINOFLUNITRAZEPAM
T426,服用Zodenox
T426,zolpidem中毒
T427,服用抗驚厥藥
T427,服用大量安眠藥
T427,苯二氮類藥物過量
T427,鎮定劑過量
T427,鎮靜安眠藥中毒
T427,鎮靜安眠藥使用
T427,鎮靜安眠藥濫用(T)
T427,帝拔癲過量
T427,催眠劑中毒
T427,鎮靜劑中毒
T427,吃安眠藥
T427,注射鎮靜劑過量
T427,鎮靜劑過量
T427,服用大量貝他型抑制劑及鎮靜安眠藥
T427,多重安眠藥物
T427,被施用鎮靜安眠劑
T427,酒後服用安眠藥
T427,服用鎮靜類藥物
T427,服用鎮靜劑
T427,服用鎮靜安眠藥
T427,吞食安眠藥
T427,服用過量鎮靜安眠藥
T427,多重鎮靜藥物
T427,食用安眠藥
T427,安眠藥相關意識昏迷
T427,生前使用鎮靜安眠藥
T427,安眠藥副作用
T427,安神劑過量
T427,抗癲癇藥物過量
T427,安眠藥過量
T427,服用多重中樞神經抑制劑
T427,安眠藥使用
T427,中樞神經抑制劑使用
T427,服用安眠藥
T427,安眠藥中毒
T427,抗癲癇藥物過敏反應
T430,Imipramine使用
T430,Mirtazapine中毒
T432,三環抗鬱劑中毒
T432,服食高劑量抗憂鬱劑藥物
T432,服食高劑量百憂解藥物
T432,Citalopram中毒
T432,Trazodone中毒
T432,服用抗憂鬱症藥物
T432,Paroxetine中毒
T432,吞服抗憂鬱藥
T432,Doxepin過量
T432,Fluvoxamine中毒
T432,誤食過多憂鬱症藥物
T432,服用憂鬱藥物
T432,使用過量抗憂鬱症藥物
T432,使用抗鬱劑
T432,服用過量抗憂鬱劑
T432,抗憂鬱藥物中毒
T432,服用大量抗憂鬱藥
T435,精神科藥物過量
T435,服用過量抗精神病藥物
T435,食用精神類藥物
T435,Quetiapine中毒
T435,OLANZAPINE
T435,抗精神疾病藥物過量中毒
T435,混合精神病藥物服用
T435,鋰鹽中毒
T435,服抗精神藥物
T435,精神藥物過量
T435,服用抗精神疾病藥物
T435,精神安定劑
T435,SEROQUEL併酒精性飲料
T435,絡篤平(Zotepine)中毒
T435,服用精神類藥物
T435,Sulpiride中毒
T435,Amisulpride過量
T436,MDA過量
T436,亞甲二氧甲基苯丙胺中毒
T436,MMA過量
T436,Mephedrone
T436,Methamphetamine使用過量
T436,毒咖啡中毒
T436,MDMA濫用(T)
T436,安非他命中毒
T436,愷他命濫用(T)
T436,amphetamine
T436,卡希酮中毒
T436,使用MDMA及Ketmine過量
T436,中樞神經系統興奮劑中毒
T436,N-ethylpentylone中毒
T436,Methamphetamine
T436,服用過量搖頭丸
T436,吸食安非他命
T436,安非他命濫用(T)
T436,精神興奮劑中毒
T436,搖頭丸MDMA中毒
T436,PMA中毒
T436,甲基安非他命使用
T436,PMMA中毒
T436,pmma過量
T436,甲基安非他命中毒
T436,Methamphetamine過量
T436,MDA中毒
T436,濫用甲基安非他命(T)
T447,propranolol中毒
T447,服用PROPRANOLO
T455,服抗凝劑中毒
T455,抗凝血藥中毒
T455,抗凝血劑過量
T455,抗凝血藥物過量
T455,抗擬血劑過量
T455,抗凝劑過量
T455,coumadin過量
T455,抗凝血劑超量
T460,毛地黃過量
T460,毛地黃中毒
T461,鈣離子阻斷劑中毒
T461,鈣離子阻斷劑過量中毒
T465,高血壓綜合藥物
T465,服用抗血壓藥物過量中毒
T465,降血壓藥物過量
T465,降壓藥物誤食
T481,使用Succinylcholine
T481,肌肉鬆弛劑
T486,茶鹼中毒
T486,Aminophylline過量
T486,Aminophylline藥物中毒
T490,硼酸中毒
T490,Phenol中毒
T490,石碳酸中毒
T503,氯化物中毒
T503,氯化氫中毒
T503,氯化鉀中毒
T503,全身性鈣過敏
T506,服用亞硝酸鹽
T506,吞食亞硝酸鈉
T506,口服亞硝酸鈉
T506,服食亞硝酸鈉
T509,多重藥物中毒
T509,吞服過量藥物
T509,減肥藥
T509,自行注射藥物過量
T509,藥物過量引起
T509,藥物過量
T509,葯物過量
T509,服藥不當
T509,服食藥物
T509,施打Benzo-PCN
T509,多重濫用藥物中毒
T509,施打不明藥物
T509,全身性藥劑中毒
T509,服用葯物
T509,注射藥品過量
T509,施打藥物
T509,施打藥劑過量
T509,不明藥物中毒
T509,施用藥物
T509,施用藥物過量
T509,長期施打藥物
T509,烷類中毒
T509,服用過多藥物
T509,管制藥品過量
T509,服用不明藥物
T509,藥物引起
T509,酒後服用藥物過量
T509,誤食不明粉末
T509,生前使用藥物
T509,酸化劑中毒
T509,外源性高血鈉症
T509,自行注射藥物
T509,誤食藥物中毒
T509,藥物中毒
T509,多種藥物中毒
T509,陶失松藥物中毒
T509,吞飲不明藥劑
T509,吞飲不明藥液
T509,吞飲不明藥物中毒
T509,吞食多重藥物
T509,使用藥物不當
T509,注射藥物過量
T509,使用藥物
T509,急性藥物過量
T509,急性藥物中毒
T509,吞服藥物
T509,葯物中毒
T509,藥物注射
T509,藥物作用
T509,藥物控制不當意外
T509,注射藥物
T509,注射藥物中毒
T510,乙醇過量
T510,乙二醇中毒
T510,乙醇中毒
T511,甲醇過量
T511,誤食甲醇中毒
T511,急性甲醇中毒
T511,誤飲甲醇
T511,甲醇中毒
T511,假酒中毒
T519,酒精性代謝中毒
T519,服用酒精
T519,低血容性酒精中毒
T519,成癮性酒精中毒
T519,飲用高濃度酒精性飲料
T519,過量酒精飲料
T519,酒精中毒
T519,飲用過量酒精性飲料
T519,工業酒精中毒
T519,酒精性中毒
T519,飲用過量酒精
T519,醇類毒性作用
T519,酒精性乳酸中毒
T519,酒精性飲料使用
T519,有機醇類中毒
T519,醇類中毒
T519,急性酒精中毒
T519,飲酒過量
T519,慢性酒精中毒
T519,飲用多量酒類飲料
T519,飲酒過度
T519,酒精過量(T)
T519,長期飲酒(T)
T519,酗酒(T)
T520,煤油醇液中毒
T520,誤食汽油
T520,喝汽油
T521,苯中毒
T521,苯重氮基過量
T522,飲用松香水
T522,慢性甲苯中毒
T522,甲苯中毒
T522,吸入甲苯過量
T524,丁酮中毒
T524,丙酮毒性作用
T524,酮酸中毒(T)
T528,氯璜化聚乙烯中毒
T528,葡萄催芽劑中毒
T528,密閉車內放置南寶樹脂
T528,松香油中毒
T528,二氯乙醇中毒
T528,服飲葡萄催芽劑
T528,氯乙醇中毒
T529,溶劑中毒
T529,誤食有機溶劑
T529,乙氯乙醇有機溶劑中毒
T529,在通風不良的地下室粉刷油漆
T529,誤喝針車油
T529,有機溶劑中毒
T529,車用空氣清新劑中毒
T529,吞服剎車油
T529,亮光漆中毒
T535,吸入性冷媒中毒
T535,冷煤中毒
T535,密閉空間內冷煤洩漏
T540,甲酚中毒
T540,飲用複方煤溜油酚溶液
T540,酚中毒
T540,苯二酚過量
T540,急性酚中毒
T540,工作時全身遭酚液噴濺
T542,喝浴廁強酸性清潔劑
T542,甲酸中毒
T542,強酸中毒
T542,服食鹽酸
T542,氰氟酸中毒
T542,吞飲塩酸
T542,服用電瓶水
T542,腐蝕性強酸傷害
T542,硫酸中毒
T542,強酸食入腐蝕性傷害
T542,誤食強酸
T542,服食強酸性浴廁清潔劑
T542,鹽酸中毒
T542,有機酸物質中毒
T542,腐蝕性傷害(鹽酸)
T542,鹽酸腐蝕性傷害
T542,強酸
T542,腐蝕性強酸中毒
T542,喝強酸性衛浴清潔劑
T542,喝強酸
T542,硫酸腐蝕
T542,誤飲硫酸
T542,楊桃中毒
T542,醋酸中毒
T542,服飲強酸溶劑
T542,誤食鹽酸
T542,服用鹽酸
T542,腐食性酸中毒
T542,喝潔偉強酸性清潔劑
T542,自行飲用鹽酸
T542,服強酸中毒
T542,喝鹽酸
T542,喝鹽酸中毒
T542,碳酸中毒
T542,服用硫酸
T542,飲強酸
T542,強酸腐蝕性傷
T542,酸性化學藥物中毒
T542,腐蝕性酸中毒
T542,飲鹽酸
T542,口服塩酸
T542,服食強酸物
T543,服食通樂
T543,服用強鹼性清潔劑
T543,強鹼中毒
T543,鹼性腐蝕性傷害
T543,服食鹼水
T543,吞飲氫氧化鉀
T543,倒吊子檳榔引起
T543,吞食性鹼灼傷
T543,吞食鹼性糜爛性物質
T543,消毒水中毒
T543,服用強鹼性液體
T543,吞食鹼性物質
T543,腐蝕性鹼中毒
T543,強鹼誤飲
T543,消毒劑中毒
T543,鹼液中毒
T549,腐蝕類藥物中毒
T549,腐蝕性之毒性作用
T549,服食腐蝕藥品
T549,誤食腐蝕劑
T549,腐蝕性中毒
T549,以腐蝕性物質自殺及自我毒害
T549,飲腐蝕物
T549,腐蝕性化學藥劑
T549,飲入腐蝕性液體
T549,腐蝕劑食入
T549,飲腐蝕性不明液體
T549,服食腐蝕性化學藥劑
T549,腐蝕劑中毒
T549,服飲腐蝕性液體
T549,腐蝕性化學藥劑中毒
T549,腐蝕性液體攝入
T549,腐蝕性藥物中毒
T549,腐蝕性藥物
T549,食腐蝕性化學藥劑
T549,飲用腐蝕性溶液
T549,食用腐爛性物質
T549,使用腐蝕性溶劑自殺
T549,腐蝕性溶劑中毒
T549,服用腐蝕性藥物
T549,食入硬化劑
T549,服飲腐食性溶劑
T549,服用腐蝕性化學藥物
T55,清潔劑吸入
T55,清潔劑中毒
T55,漂白水中毒
T55,清潔劑酸類中毒
T55,自服清潔劑
T55,消化道腐蝕性清潔劑中毒
T55,誤飲清潔劑
T55,介面活性劑中毒
T55,界面活性劑中毒
T55,食清潔劑
T55,喝潔士清潔劑中毒
T55,除臭液中毒
T55,洗廁劑中毒
T55,服用清潔劑
T55,洗淨劑中毒
T55,誤食清潔劑
T55,酒後喝洗廁劑
T55,服食清潔劑
T55,清潔劑腐蝕性傷害
T55,服飲腐食性清潔劑
T55,飲清潔劑
T55,腐蝕性清潔劑中毒
T55,吞飲清潔霜疏通劑
T568,鋁中毒
T568,鉀中毒
T570,慢性砷中毒
T570,砒霜中毒
T570,誤食雄黃粉
T570,砷中毒
T570,有機砷中毒
T570,急性砷中毒
T58,酒後燒炭
T58,住宅燒炭
T58,廢氣中毒
T58,廁所內燒炭
T58,食物燒焦後吸入廢氣
T58,引汽車排廢氣
T58,機車廢氣中毒
T58,房內燒木炭
T58,天然氣外洩
T58,塑膠袋套頭開瓦斯罐
T58,塑膠袋套頭灌入瓦斯
T58,在密閉室內燒香
T58,引汽車廢氣中毒
T58,室內熱水器燃燒不全
T58,引廢氣入車內
T58,引熱水器廢氣
T58,燒木炭
T58,引機車廢氣
T58,引機車廢氣於密閉空間內
T58,燒灼性窒息
T58,燒金紙
T58,燒炭
T58,燒炭取暖
T58,燒炭窒息
T58,燒柴
T58,車內燃燒木炭
T58,車內燒炭
T58,生前燒灼窒息死亡
T58,頭套塑膠袋併導入瓦斯
T58,引汽車廢氣至車內
T58,一氧化碳中毒窒息
T58,一氧化碳中毒
T58,貨櫃屋內燒炭
T58,CO中毒
T58,密閉室內燃燒煤炭
T58,悶燒煤炭
T58,密閉浴室燒炭
T58,吸入瓦斯
T58,吸入一氧化碳等有毒氣体
T58,密閉室內燃燒木炭
T58,吸入一氧化碳
T58,汽車導入瓦斯
T58,密閉室內燃燒
T58,膠管接排氣管廢氣入車內
T58,膠管接汽車排氣管
T58,汽車廢氣導入車箱
T58,一氧化碳吸入過量
T58,汽車廢氣中毒
T58,符合燒炭窒息
T58,汽車旅館燒炭
T58,汽車旅館內燒炭
T58,汽車內燒炭
T58,汽車內接排氣管
T58,密閉室內燒碳
T58,熱水器燃燒不全
T58,導引廢氣
T58,熱水器於密閉室內燃燒
T58,車輛在車庫中持續發動
T58,導引穢氣
T58,在小客車內使用瓦斯
T58,在小轎車內用瓦斯排氣自殺
T58,吸入汽車廢氣
T58,汽車廢氣
T58,車內廢氣
T58,車內燒瓦斯
T58,燃煤炭自殺
T58,浴室內燃燒木炭
T58,房間內燒碳
T58,密閉空間車輛引擎運轉
T58,密閉空間引瓦斯
T58,密閉空間內燒碳
T58,密閉空間內燒炭
T58,浴室內燒炭
T58,浴室洗澡吸入過量一氧化碳
T58,房間內燒炭
T58,密閉房間內燃燒可燃物
T58,密閉房內燃燒木炭
T58,密閉車室內燒碳
T58,密閉車內燃燒煤炭
T58,密閉車內燃燒金紙
T58,密閉房間燒炭
T58,密閉車內燃燒木炭
T58,房間內燃燒雜物
T58,室內燃繞冥紙
T58,室內燒炭
T58,室內燃物
T58,室內燃煤
T58,室內燃燒大量線香
T58,密閉空間燃燒物品
T58,室內燃燒木炭
T58,浴室內燒木炭
T58,密閉空間燃碳
T58,密閉空間燃炭
T58,密閉空間燒烤食物
T58,密閉空間燒炭
T58,接汽車排氣管至車內
T58,室內燃燒金紙
T58,房間燒檀香
T58,密閉空間燃煤
T58,車內瓦斯中毒
T58,密閉車內開瓦斯
T58,瓦斯燃燒不完全
T58,燃燒木炭
T58,燃燒瓦斯
T58,密閉室內燒炭
T58,燃燒原子碳
T58,燃燒報紙
T58,燃燒煤油
T58,燃燒煤炭
T58,燃燒廢棄物
T58,液化石油氣中毒
T58,液化石油氣
T58,塑膠袋灌入瓦斯
T58,吸入過量一氧化碳
T58,吸入過量瓦斯
T58,吸入過量車輛廢氣
T58,吸入過量廢氣
T58,吸入過量溫泉廢氣
T58,碳氫化合物中毒
T58,密閉車內引廢氣
T58,排氣管插入車內
T58,密室烤炊食物
T58,瓦斯外洩
T58,瓦斯中毒(甲烷中毒)
T58,瓦斯中毒
T58,以管子連接車輛排氣管入車內
T58,吸入廢氣
T58,自小客車內燒炭
T58,自小客車內燃燒木炭
T58,密閉廁所燒炭
T590,吸入氮氣
T590,誤接氮氣管吸入氮氣
T590,氮氣吸入過量
T590,氮中毒
T590,頭套塑膠袋並引氮氣致缺氧
T590,塑膠袋套頭引氮氣
T592,甲醛中毒
T592,福馬林中毒
T596,硫化氫中毒
T596,H2S中毒
T596,跌入硫化氫廢水槽
T596,吸入硫化氫氣體
T597,急性高二氧化碳
T597,吸入性二氧化碳
T597,乙氧化碳中毒
T597,二氧化碳昏迷
T597,二氧化碳中毒
T598,塑膠袋套頭吸入過量氦氣
T598,塑膠袋套頭灌氦氣
T598,吸入沼氣
T598,濃煙吸入
T598,吸入氦氣
T598,煤煙嗆死
T598,服用硫磺水及不明有機溶劑
T598,吸入過量濃煙
T598,高溫吸入性嗆傷
T598,吸入濃煙
T598,高溫濃煙吸入
T598,吸用烷氣
T598,喝硫磺精
T598,燃燒稻草引發濃煙
T598,吸入氬氣
T598,硝酸氣中毒
T598,氫化物中毒
T598,沼氣中毒
T598,吸入多量濃煙
T598,亞摩尼亞中毒
T598,嗆昏
T598,吸入性甲烷
T598,煙霧吸入性肺傷害
T598,煙霧嗆傷
T598,塑膠袋套頭引氦氣
T598,煤氣中毒
T598,上呼吸道嗆傷
T598,塑膠袋封頸引入氦氣
T598,吸入性嗆傷
T598,頭套塑膠袋引入氦氣
T598,頭套塑膠袋並導入氦氣
T598,呼吸道嗆傷
T598,火場中吸入大量濃煙
T598,吸入性呼吸道嗆傷
T598,二甲基硫中毒
T598,濃煙嗆傷
T598,工作中吸入沼氣
T598,硫磺中毒
T598,氦氣中毒
T598,乙酸乙酯吸入
T598,氨氣外洩
T598,氨氣中毒死亡
T599,灼傷性氣體吸入
T599,有機氣體
T599,吸入化學性氣體
T599,密閉空間使用化學試劑
T599,吸入有毒氣體
T599,氣體中毒
T599,化學性氣體
T599,吸入性氣体中毒
T599,吸入有毒氣体
T599,吸入不可利用氣体
T599,腐蝕性氣體吸入
T599,吸入異常氣體
T599,進入含多種揮發性氣體之油槽
T599,吸入過量揮發性溶劑
T600,達馬松殺蟲劑農藥
T600,喝大馬松殺蟲劑
T600,達馬松有機磷中毒
T600,達馬松有機磷
T600,吞飲萬靈農藥液
T600,胺基碳酸鹽農藥中毒
T600,嘉扶精農藥中毒
T600,撲滅松中毒
T600,吞飲青山撲滅松山藥液
T600,吞飲年年春農葯液
T600,吞飲日日春藥液
T600,有機磷類農藥中毒
T600,吞服氨基甲酸鹽類殺蟲劑
T600,吞服美文松
T600,百滅震中毒
T600,加保扶農藥中毒
T600,塞達松農藥中毒
T600,有機磷類藥物中毒
T600,大龍達馬松農藥中毒
T600,佈飛松中毒
T600,吞飲保米賜圃農藥劑
T600,達馬松中毒
T600,胺基甲酸鹽中毒
T600,氨基甲酸鹽農藥中毒
T600,有機磷中毒
T600,陶斯寧農藥中毒
T600,陶斯松農藥中毒
T600,年年春中毒
T600,年年春
T600,服用年年春農藥
T600,滅賜松中毒
T600,滅賜松農藥中毒
T600,有機磷異丙胺鹽劑中毒
T600,甲胺基酸中毒
T600,有機磷農藥中毒
T600,有機磷過量
T600,美之松中毒
T600,胺基碳酸鹽中毒
T600,杜邦萬靈水溶性粉劑農藥
T600,美文松農藥中毒
T600,有機磷酸鹽中毒
T600,飲年年春農藥中毒
T600,有機磷殺蟲劑美文松
T600,富斯寧農藥中毒
T600,百減寧中毒
T600,急性有機磷化物中毒
T600,喝年年春除草劑農藥
T600,服食有機磷類農藥
T600,有機農藥中毒
